#,Nombre de presa,Nombre común,Organismo de cuenca,Entidad federativa,NAME Elevación (msnm),NAME Almacenamiento (hm³),NAMO Elevación (msnm),NAMO Almacenamiento (hm³),Elevación Actual (msnm),Almacenamiento Actual (hm³),% de llenado actual
36,"La Soledad, Gto.                                                                                                                                      ","La Soledad, Gto.                                  ",Lerma-Santiago-Pacífico,Guanajuato,2209.15,2.371,2207.75,1.857,2205.27,3.459,186
35,"Solís, Gto.                                                                                                                                           ","Solis, Gto.                                       ",Lerma-Santiago-Pacífico,Guanajuato,1898.7,1214.14,1892.54,800,1886.2,455.679,57
34,"Danxho, Méx.                                                                                                                                          ","Danxho, Méx.                                      ",Aguas del Valle de México,México,2455.13,32.67,2454,31.046,2453.74,29.831,96
33,"El Molino, Méx.                                                                                                                                       ","El Molino, Méx.                                   ",Aguas del Valle de México,México,2385.09,8.7,2384.4,7.7,2383.31,6.12,79
32,"Melchor Ocampo, Mich.                                                                                                                                 ","El Rosario, Mich.                                 ",Lerma-Santiago-Pacífico,Michoacán,1714.41,249.843,1711.9,194.454,1711.77,198.57,102
31,"El Palote, Gto.                                                                                                                                       ","El Palote, Gto.                                   ",Lerma-Santiago-Pacífico,Guanajuato,1838.6,17.161,1836.15,9.643,1835.05,7.055,73
30,"La Llave, Qro.                                                                                                                                        ","Divino Redentor, Qro.                             ",Golfo Norte,Querétaro,1891.1,14.414,1890,9.312,1889.14,5.506,59
29,"Constitución de 1917, Qro.                                                                                                                            ","Hidalgo, Qro.                                     ",Golfo Norte,Querétaro,1928.39,76.461,1927.06,66.08,1922.55,35.013,53
28,"Lic. Emilio Portes Gil, Tamps.                                                                                                                        ","San Lorenzo, Tamps.                               ",Golfo Norte,Tamaulipas,123.9,255.65,122.95,230.78,121.85,205.134,89
27,"Paso de Piedras, Ver.                                                                                                                                 ","Chicayán, Ver.                                    ",Golfo Norte,Veracruz de Ignacio de la Llave,28.28,572.32,23.07,220,21.37,148.101,67
26,"Huapango, Méx.                                                                                                                                        ","Huapango, Méx.                                    ",Aguas del Valle de México,México,2512.8,126.5,2512.65,121.3,2511.01,57.537,47
25,"El Centenario, Qro.                                                                                                                                   ","El Centenario, Qro.                               ",Golfo Norte,Querétaro,1882.5,14.178,1881.55,9.781,1880.92,7.181,73
24,"Vicente Guerrero, Tamps.                                                                                                                              ","Las Adjuntas, Tamps.                              ",Golfo Norte,Tamaulipas,144.04,5498.23,140.44,3910.69,130.24,1020.7,26
23,"La Cangrejera, Ver.                                                                                                                                   ","La Crangrejera, Ver.                              ",Golfo Centro,Veracruz de Ignacio de la Llave,21.65,31.6,21.25,28.537,20.11,26.179,92
22,"El Moralillo, Ver.                                                                                                                                    ",Piedra Labrada                                    ,Golfo Centro,Veracruz de Ignacio de la Llave,115.94,8.126,110.78,2.5,110.85,2.54,102
21,"La Soledad, Pue.                                                                                                                                      ","La Soledad, Pue.                                  ",Golfo Centro,Puebla,805,14.98,804.5,13.9,797.36,4.42,32
20,"Ñadó, Méx.                                                                                                                                            ","Ñadó, Méx.                                        ",Aguas del Valle de México,México,2475.5,18.85,2474,16.8,2472.52,14.98,89
19,"República Española, Tamps.                                                                                                                            ","Real Viejo o El Sombrero, Tamps.                  ",Golfo Norte,Tamaulipas,89.43,105.99,83,54.78,82.68,51.719,94
18,"Pedro José Méndez, Tamps.                                                                                                                             ","Pedro J. Méndez, Tamps.                           ",Golfo Norte,Tamaulipas,449.4,38.36,447.22,31.26,447.03,30.69,98
17,"Canseco, Ver.                                                                                                                                         ","Laguna de Catemaco, Ver.                          ",Golfo Centro,Veracruz de Ignacio de la Llave,333.5,552.7,332.7,493.02,332.28,162.1,33
16,"Nexapa, Pue.                                                                                                                                          ","Nexapa, Pue.                                      ",Golfo Centro,Puebla,1362.35,15.313,1360,12.5,1356.34,10.609,85
15,"Cañada del Lobo, S.L.P.                                                                                                                               ","Cañada del Lobo, S.L.P.                           ",Cuencas Centrales del Norte,San Luis Potosí,1962.1,2.161,1958.8,1.244,1954.16,0.299,24
14,"Necaxa, Pue.                                                                                                                                          ","Necaxa, Pue.                                      ",Golfo Centro,Puebla,1343,39.283,1338,29.055,1324.01,9.078,31
13,"Juan Sabines, Chis.                                                                                                                                   ","El Portillo II o Cuxtepeques, Chis.               ",Frontera Sur,Chiapas,618.27,116.11,612.12,68.15,610.36,58.973,87
12,"Manuel Moreno Torres, Chis.                                                                                                                           ","Chicoasén, Chis.                                  ",Frontera Sur,Chiapas,395,1318.6,392.5,205.98,392.36,321.96,156
11,"Infiernillo, Mich.                                                                                                                                    ","Infiernillo, Mich.                                ",Balsas,Guerrero,183.2,15194.8,169,9367.77,158.82,6224.75,66
10,"Constitución de Apatzingán, Jal.                                                                                                                      ","Chilatán, Jal.                                    ",Balsas,Jalisco,437.68,807.15,429.45,590.025,424.34,493.462,84
9,"Los Olivos, Mich.                                                                                                                                     ","Los Olivos, Mich.                                 ",Balsas,Michoacán,421,16.271,418,10.262,417.32,20.424,199
8,"Gonzalo N. Santos, S.L.P.                                                                                                                             ","El Peaje, S.L.P.                                  ",Cuencas Centrales del Norte,San Luis Potosí,2047.87,9.054,2044.85,6.685,2037.5,2.746,41
7,"San José, S.L.P.                                                                                                                                      ","San José, S.L.P.                                  ",Cuencas Centrales del Norte,San Luis Potosí,1933.7,5.656,1933.3,5.223,1931.48,4.011,77
6,"José María Morelos y Pavón, Mich.                                                                                                                     ","La Villita, Mich.                                 ",Balsas,Michoacán,56.73,686.94,51.2,545.93,49.67,490.7,90
5,"Zicuirán, Mich.                                                                                                                                       ","La Peña, Mich.                                    ",Balsas,Michoacán,301.44,47.485,299,36.294,297.2,40.96,113
4,"La Calera, Gro.                                                                                                                                       ","La Calera, Gro.                                   ",Balsas,Guerrero,122.62,34.193,118,9.393,117.72,20.57,219
3,"Valerio Trujano, Gro.                                                                                                                                 ","Tepecoacuilco, Gro.                               ",Balsas,Guerrero,842.78,51.727,840,31.014,836.23,20.389,66
2,"Yosocuta, Oax.                                                                                                                                        ",San Marcos Arteaga                                ,Balsas,Oaxaca,1512.55,57.26,1509.7,47.226,1509.31,46.069,98
1,"Sierra de Guadalupe, Méx.                                                                                                                             ","Guadalupe,Méx.                                    ",Aguas del Valle de México,México,2306.82,64.08,2305.2,56.91,2302.31,46.071,81
