#,Nombre de presa,Nombre común,Organismo de cuenca,Entidad federativa,NAME Elevación (msnm),NAME Almacenamiento (hm³),NAMO Elevación (msnm),NAMO Almacenamiento (hm³),Elevación Actual (msnm),Almacenamiento Actual (hm³),% de llenado actual
186,"Pico del Águila, Chih.","Pico Del Águila, Chih.",Río Bravo,Chihuahua,1619,59.843,1616.9,48.276,1616.9,48.276,100
187,"Chihuahua, Chih.","Chihuahua, Chih.",Río Bravo,Chihuahua,1544.28,35.631,1540.82,23.383,1540.21,21.591,92
188,"El Granero, Chih.","Ing. Luis L. León, Chih.",Río Bravo,Chihuahua,1050.5,824.762,1034.8,284.382,1035.04,289.868,102
189,"El Rejón, Chih.","El Rejón, Chih.",Río Bravo,Chihuahua,1478.32,7.755,1477,6.528,1476.51,6.115,94
190,"Internacional La Amistad, Coah.","La Amistad, Coah.",Río Bravo,Coahuila de Zaragoza,349.03,2707.437,340.46,1769.66,329.41,787.843,45
191,"Piedras Azules, Chih.",,Río Bravo,Chihuahua,1998.42,13.194,1996.5,8.712,1995.2,6.248,72
192,"El Centenario, Coah.","El Centenario, Coah.",Río Bravo,Coahuila de Zaragoza,336.38,25.711,336.15,24.589,335.8,22.954,93
193,"San Miguel, Coah.","San Miguel, Coah.",Río Bravo,Coahuila de Zaragoza,341.96,22.193,341.74,21.168,341.54,20.245,96
194,"La Fragua, Coah.","La Fragua, Coah",Río Bravo,Coahuila de Zaragoza,303.96,85.38,300.3,47.295,300.25,46.887,99
195,"Internacional Falcón, Tamps.","Falcón, Tamps.",Río Bravo,Tamaulipas,93.482,1607.962,91.81,1351.63,79.3,303.749,22
196,"Salinillas, N.L.","Salinillas, N.L.",Río Bravo,Nuevo León,232,19.011,232,19.011,231.04,14.564,77
197,"Rodrigo Gómez, N.L.","La Boca, N.L.",Río Bravo,Nuevo León,449.2,42.657,448.54,39.49,444.62,23.164,59
198,"Cuchillo Solidaridad, N.L.","El Cuchillo, N.L.",Río Bravo,Nuevo León,166.66,1784.292,162.35,1123.143,156.35,514.491,46
199,"Derivadora Las Blancas, Tamps.","Las Blancas, Tamps.",Río Bravo,Tamaulipas,91.8,133.432,89.92,83.784,84.73,22.696,27
200,"Venustiano Carranza, Coah.","Don Martín, Coah.",Río Bravo,Coahuila de Zaragoza,261.8,1322.372,259.24,874.1,254.66,334.751,38
201,"Marte Rodolfo Gómez, Tamps.","El Azúcar, Tamps.",Río Bravo,Tamaulipas,83,2208.663,76.3,781.7,73.57,450.1,58
202,"El Tintero, Chih.","El Tintero, Chih.",Río Bravo,Chihuahua,1709.03,216.703,1703,125.075,1699.08,81.71,65
203,"Infiernillo, Mich.","Infiernillo, Mich.",Balsas,Guerrero,183.2,15194.8,169,9367.77,154.74,5099.07,54
204,"Las Lajas, Chih.","Las Lajas, Chih.",Río Bravo,Chihuahua,1561.62,106.547,1558.7,83.266,1558.06,78.612,94
205,"José López Portillo, N.L.","Cerro Prieto, N.L.",Río Bravo,Nuevo León,285.5,393,282.52,300,267.32,42.5,14
206,"Tampico, Tamps.",Sistema lagunario Chairel,Golfo Norte,Tamaulipas,1.4,854,1,676,0.79,584,86
207,"Lago de Chapala, Jal.","Chapala, Jal.",Lerma-Santiago-Pacífico,Jalisco,99,9279.71,98,8126.41,95.18,4947.73,61
208,"Agua Caliente, Son.",Dique 10,Noroeste,Sonora,79.6,41.16,79.1,37.58,78.8,35.42,94
209,"Abelardo Rodríguez Luján, Son.","Hermosillo, Son.",Noroeste,Sonora,228.4,284.47,226.98,219.52,217.68,11.443,5
210,"Nexapa, Pue.","Nexapa, Pue.",Golfo Centro,Puebla,1362.35,15.313,1360,12.5,1360.34,12.971,104
