#,Nombre de presa,Nombre común,Organismo de cuenca,Entidad federativa,NAME Elevación (msnm),NAME Almacenamiento (hm³),NAMO Elevación (msnm),NAMO Almacenamiento (hm³),Elevación Actual (msnm),Almacenamiento Actual (hm³),% de llenado actual
41,"Ignacio Ramírez, Méx.                                                                                                                                 ","La Gavia, Méx.                                    ",Lerma-Santiago-Pacífico,México,2550.48,36.3,2548.48,20.5,2548.96,23.763,116
40,"Danxho, Méx.                                                                                                                                          ","Danxho, Méx.                                      ",Aguas del Valle de México,México,2455.13,32.67,2454,31.046,2453.51,28.794,93
39,"El Molino, Méx.                                                                                                                                       ","El Molino, Méx.                                   ",Aguas del Valle de México,México,2385.09,8.7,2384.4,7.7,2380.72,2.551,33
38,"La Llave, Qro.                                                                                                                                        ","Divino Redentor, Qro.                             ",Golfo Norte,Querétaro,1891.1,14.414,1890,9.312,1888.18,1.674,18
37,"Estudiante Ramiro Caballero Dorantes, Tamps.                                                                                                          ","Las Ánimas, Tamps.                                ",Golfo Norte,Tamaulipas,52.55,654.37,51.7,563.443,49.83,414.118,73
36,"Constitución de 1917, Qro.                                                                                                                            ","Hidalgo, Qro.                                     ",Golfo Norte,Querétaro,1928.39,76.461,1927.06,66.08,1920.58,25.021,38
35,"Lic. Emilio Portes Gil, Tamps.                                                                                                                        ","San Lorenzo, Tamps.                               ",Golfo Norte,Tamaulipas,123.9,255.65,122.95,230.78,118.56,144.2,62
34,"Vicente Guerrero, Tamps.                                                                                                                              ","Las Adjuntas, Tamps.                              ",Golfo Norte,Tamaulipas,144.04,5498.23,140.44,3910.69,133.53,1729.71,44
33,"Miguel de la Madrid Hurtado, Oax.                                                                                                                     ","Cerro de Oro, Oax.                                ",Golfo Centro,Oaxaca,70.01,3547.16,64.86,2599.51,59.33,1753.49,67
32,"El Moralillo, Ver.                                                                                                                                    ",Piedra Labrada                                    ,Golfo Centro,Veracruz de Ignacio de la Llave,115.94,8.126,110.78,2.5,110.71,2.454,98
31,"Los Naranjos, Dgo.                                                                                                                                    ","Los Naranjos, Dgo.                                ",Cuencas Centrales del Norte,Durango,1661.09,27.39,1658.4,20.928,1651.06,13.59,65
30,"Pedro José Méndez, Tamps.                                                                                                                             ","Pedro J. Méndez, Tamps.                           ",Golfo Norte,Tamaulipas,449.4,38.36,447.22,31.26,445,24.9,80
29,"La Laguna, Hgo.                                                                                                                                       ","Tejocotal, Pue.                                   ",Golfo Centro,Hidalgo,2184.5,49.227,2183,40.638,2178.33,16.623,41
28,"Necaxa, Pue.                                                                                                                                          ","Necaxa, Pue.                                      ",Golfo Centro,Puebla,1343,39.283,1338,29.055,1327.44,11.633,40
27,"Juan Sabines, Chis.                                                                                                                                   ","El Portillo II o Cuxtepeques, Chis.               ",Frontera Sur,Chiapas,618.27,116.11,612.12,68.15,610.24,58.286,86
26,"Manuel Moreno Torres, Chis.                                                                                                                           ","Chicoasén, Chis.                                  ",Frontera Sur,Chiapas,395,1318.6,392.5,205.98,392.24,319.85,155
25,"Valentín Gama, S.L.P.                                                                                                                                 ","Ojo Caliente, S.L.P.                              ",Cuencas Centrales del Norte,San Luis Potosí,1788.1,22.4,1783.8,9.51,1780.32,3.352,35
24,"Tenango, Pue.                                                                                                                                         ","Tenango, Pue.                                     ",Golfo Centro,Puebla,1351.4,46.576,1345.6,28.479,1335.94,8.438,30
23,"Ángel Albino Corzo, Chis.                                                                                                                             ","Peñitas, Chis.                                    ",Frontera Sur,Chiapas,95.5,578.63,87.4,215.041,85.99,833.14,387
22,"Doctor Belisario Domínguez, Chis.                                                                                                                     ","La Angostura, Chis.                               ",Frontera Sur,Chiapas,539.5,19736.4,533,13169.6,524.23,8381.5,64
21,"San José, S.L.P.                                                                                                                                      ","San José, S.L.P.                                  ",Cuencas Centrales del Norte,San Luis Potosí,1933.7,5.656,1933.3,5.223,1931.91,4.324,83
20,"Zicuirán, Mich.                                                                                                                                       ","La Peña, Mich.                                    ",Balsas,Michoacán,301.44,47.485,299,36.294,294.6,31.45,87
19,"San Juanico, Mich.                                                                                                                                    ","La Laguna, Mich.                                  ",Balsas,Michoacán,1604.56,71.69,1603.86,60.545,1602.67,47.592,79
18,"Cañada del Lobo, S.L.P.                                                                                                                               ","Cañada del Lobo, S.L.P.                           ",Cuencas Centrales del Norte,San Luis Potosí,1962.1,2.161,1958.8,1.244,1956.45,0.583,47
17,"Ing. Benjamín Ortega Cantero, Dgo.                                                                                                                    ","Agua Puerca, Dgo.                                 ",Cuencas Centrales del Norte,Durango,1434.1,56.06,1430.2,30.764,1429.33,33.946,110
16,"Infiernillo, Mich.                                                                                                                                    ","Infiernillo, Mich.                                ",Balsas,Guerrero,183.2,15194.8,169,9367.77,165.44,8112.75,87
15,"Constitución de Apatzingán, Jal.                                                                                                                      ","Chilatán, Jal.                                    ",Balsas,Jalisco,437.68,807.15,429.45,590.025,422.32,456.524,77
14,"Los Olivos, Mich.                                                                                                                                     ","Los Olivos, Mich.                                 ",Balsas,Michoacán,421,16.271,418,10.262,414.32,15.352,150
13,"Vicente Guerrero, Gro.                                                                                                                                ","Palos Altos, Gro.                                 ",Balsas,Guerrero,430.3,300,425,249.49,417.51,167.1,67
12,"Gonzalo N. Santos, S.L.P.                                                                                                                             ","El Peaje, S.L.P.                                  ",Cuencas Centrales del Norte,San Luis Potosí,2047.87,9.054,2044.85,6.685,2037.41,2.709,41
11,"Santa Rosa, Zac.                                                                                                                                      ","Santa Rosa, Zac.                                  ",Cuencas Centrales del Norte,Zacatecas,2249.64,14.041,2248.64,10.476,2248.26,10.113,97
10,"El Cazadero, Zac.                                                                                                                                     ","El Cazadero, Zac                                  ",Cuencas Centrales del Norte,Zacatecas,1919.94,44.68,1916,22.178,1915.89,26.366,119
9,"Francisco Zarco, Dgo.                                                                                                                                 ","Las Tórtolas, Dgo.                                ",Cuencas Centrales del Norte,Durango,1210.05,383.16,1208.2,309.24,1204.67,249.76,81
8,"José María Morelos y Pavón, Mich.                                                                                                                     ","La Villita, Mich.                                 ",Balsas,Michoacán,56.73,686.94,51.2,545.93,49.78,493.8,90
7,"Javier Rojo Gómez, Hgo.                                                                                                                               ","La Peña, Hgo.                                     ",Aguas del Valle de México,Hidalgo,1977.84,43.317,1976.84,39.99,1971.05,36.76,92
6,"Andrés Figueroa, Gro.                                                                                                                                 ","Las Garzas, Gro.                                  ",Balsas,Guerrero,382.61,133.029,377,102.5,374.13,90.04,88
5,"Agostitlán, Mich.                                                                                                                                     ","Mata de Pinos, Mich.                              ",Balsas,Michoacán,2377.84,18.754,2376.6,15.675,2376.45,15.604,100
4,"Pucuato, Mich.                                                                                                                                        ","Pucuato, Mich.                                    ",Balsas,Michoacán,2500,11.534,2499,9.485,2497.84,7.485,79
3,"Endhó, Hgo.                                                                                                                                           ","Endhó, Hgo.                                       ",Aguas del Valle de México,Hidalgo,2020,208.65,2018,182.9,2015.99,156.8,86
2,"Madín, Méx.                                                                                                                                           ","Madín, Méx.                                       ",Aguas del Valle de México,México,2346.04,17.964,2336.29,9.37,2336.53,16.222,173
1,"Manuel Ávila Camacho, Pue.                                                                                                                            ","Valsequillo o Balcón del Diablo, Pue.             ",Balsas,Puebla,2062,391.489,2059.02,300.654,2058.07,280.166,93
