#,Nombre de presa,Nombre común,Organismo de cuenca,Entidad federativa,NAME Elevación (msnm),NAME Almacenamiento (hm³),NAMO Elevación (msnm),NAMO Almacenamiento (hm³),Elevación Actual (msnm),Almacenamiento Actual (hm³),% de llenado actual
39,"Malpaís, Mich.                                                                                                                                        ","La Ciénega, Mich.                                 ",Lerma-Santiago-Pacífico,Michoacán,1843.56,27.249,1842.53,18.512,1841.95,19.154,103
38,"Tercer Mundo, Mich.                                                                                                                                   ","Chincua, Mich.                                    ",Lerma-Santiago-Pacífico,Michoacán,2428.58,17.332,2427.58,14.972,2426.27,11.077,74
37,"De Gonzalo, Mich.                                                                                                                                     ","De Gonzalo, Mich.                                 ",Lerma-Santiago-Pacífico,Michoacán,1534.9,10,1533.88,8.837,1533.68,4.14,47
36,"Mariano Abasolo, Gto.                                                                                                                                 ","San Antonio de Aceves, Gto.                       ",Lerma-Santiago-Pacífico,Guanajuato,1753.08,23.946,1751.3,20.079,1747.09,13.3,66
35,"Aristeo Mercado, Mich.                                                                                                                                ","Wilson ,Mich.                                     ",Lerma-Santiago-Pacífico,Michoacán,1993.8,28.305,1993.5,25.344,1992.4,8.854,35
34,"La Purísima, Gto.                                                                                                                                     ","La Purísima, Gto.                                 ",Lerma-Santiago-Pacífico,Guanajuato,1860.7,181.926,1853.47,110,1848.19,80.143,73
33,"La Esperanza, Hgo.                                                                                                                                    ","La Esperanza, Hgo.                                ",Golfo Norte,Hidalgo,2209.6,4.2,2207.7,3.92,2206.61,3.485,89
32,"Huapango, Méx.                                                                                                                                        ","Huapango, Méx.                                    ",Aguas del Valle de México,México,2512.8,126.5,2512.65,121.3,2511.45,72.36,60
31,"El Centenario, Qro.                                                                                                                                   ","El Centenario, Qro.                               ",Golfo Norte,Querétaro,1882.5,14.178,1881.55,9.781,1880.72,6.634,68
30,"Vicente Guerrero, Tamps.                                                                                                                              ","Las Adjuntas, Tamps.                              ",Golfo Norte,Tamaulipas,144.04,5498.23,140.44,3910.69,134.14,1882.08,48
29,"La Cangrejera, Ver.                                                                                                                                   ","La Crangrejera, Ver.                              ",Golfo Centro,Veracruz de Ignacio de la Llave,21.65,31.6,21.25,28.537,18.85,19.15,67
28,"Presidente Alemán, Oax.                                                                                                                               ","Temascal, Oax.                                    ",Golfo Centro,Oaxaca,68.5,9105.54,66.5,8119.09,62.04,6109.2,75
27,"Necaxa, Pue.                                                                                                                                          ","Necaxa, Pue.                                      ",Golfo Centro,Puebla,1343,39.283,1338,29.055,1328.6,15.062,52
26,"Juan Sabines, Chis.                                                                                                                                   ","El Portillo II o Cuxtepeques, Chis.               ",Frontera Sur,Chiapas,618.27,116.11,612.12,68.15,610.85,61.835,91
25,"Lic. Emilio Portes Gil, Tamps.                                                                                                                        ","San Lorenzo, Tamps.                               ",Golfo Norte,Tamaulipas,123.9,255.65,122.95,230.78,121.8,204.071,88
24,"Paso de Piedras, Ver.                                                                                                                                 ","Chicayán, Ver.                                    ",Golfo Norte,Veracruz de Ignacio de la Llave,28.28,572.32,23.07,220,25.57,366.044,166
23,"La Muñeca, S.L.P.                                                                                                                                     ","La Muñeca, S.L.P.                                 ",Golfo Norte,San Luis Potosí,1841.75,31,1837.7,24.14,1830.07,10.259,42
22,"Canseco, Ver.                                                                                                                                         ","Laguna de Catemaco, Ver.                          ",Golfo Centro,Veracruz de Ignacio de la Llave,333.5,552.7,332.7,493.02,332.48,176.8,36
21,"El Moralillo, Ver.                                                                                                                                    ",Piedra Labrada                                    ,Golfo Centro,Veracruz de Ignacio de la Llave,115.94,8.126,110.78,2.5,110.71,2.454,98
20,"La Soledad, Pue.                                                                                                                                      ","La Soledad, Pue.                                  ",Golfo Centro,Puebla,805,14.98,804.5,13.9,798.12,4.799,35
19,"Nexapa, Pue.                                                                                                                                          ","Nexapa, Pue.                                      ",Golfo Centro,Puebla,1362.35,15.313,1360,12.5,1360.41,16.148,129
18,"Manuel Moreno Torres, Chis.                                                                                                                           ","Chicoasén, Chis.                                  ",Frontera Sur,Chiapas,395,1318.6,392.5,205.98,392.08,315.45,153
17,"Ing. Benjamín Ortega Cantero, Dgo.                                                                                                                    ","Agua Puerca, Dgo.                                 ",Cuencas Centrales del Norte,Durango,1434.1,56.06,1430.2,30.764,1429.45,34.558,112
16,"Infiernillo, Mich.                                                                                                                                    ","Infiernillo, Mich.                                ",Balsas,Guerrero,183.2,15194.8,169,9367.77,167.33,8764.3,94
15,"Constitución de Apatzingán, Jal.                                                                                                                      ","Chilatán, Jal.                                    ",Balsas,Jalisco,437.68,807.15,429.45,590.025,422.36,457.255,77
14,"Los Olivos, Mich.                                                                                                                                     ","Los Olivos, Mich.                                 ",Balsas,Michoacán,421,16.271,418,10.262,416.58,19.14,187
13,"Cañada del Lobo, S.L.P.                                                                                                                               ","Cañada del Lobo, S.L.P.                           ",Cuencas Centrales del Norte,San Luis Potosí,1962.1,2.161,1958.8,1.244,1954.11,0.294,24
12,"El Potosino, S.L.P.                                                                                                                                   ","El Potosino, S.L.P.                               ",Cuencas Centrales del Norte,San Luis Potosí,2000.85,5.199,1996.8,3.293,1985.73,0.552,17
11,"Santa Rosa, Zac.                                                                                                                                      ","Santa Rosa, Zac.                                  ",Cuencas Centrales del Norte,Zacatecas,2249.64,14.041,2248.64,10.476,2248.31,10.278,98
10,"El Cazadero, Zac.                                                                                                                                     ","El Cazadero, Zac                                  ",Cuencas Centrales del Norte,Zacatecas,1919.94,44.68,1916,22.178,1914.44,20.193,91
9,"Francisco Zarco, Dgo.                                                                                                                                 ","Las Tórtolas, Dgo.                                ",Cuencas Centrales del Norte,Durango,1210.05,383.16,1208.2,309.24,1205.86,284.8,92
8,"José María Morelos y Pavón, Mich.                                                                                                                     ","La Villita, Mich.                                 ",Balsas,Michoacán,56.73,686.94,51.2,545.93,50.34,512.8,94
7,"El Rodeo, Mor.                                                                                                                                        ","El Rodeo, Mor.                                    ",Balsas,Morelos,1166.5,33.137,1164.2,26.984,1158.19,13.656,51
6,"El Bosque, Mich.                                                                                                                                      ","El Bosque, Mich.                                  ",Balsas,Michoacán,1743,220.1,1741.4,202.4,1738.99,176.7,87
5,"Sabaneta, Mich.                                                                                                                                       ","Sabaneta, Mich.                                   ",Balsas,Michoacán,2508.95,5.875,2508,5.043,2508,5.189,103
4,"Yosocuta, Oax.                                                                                                                                        ",San Marcos Arteaga                                ,Balsas,Oaxaca,1512.55,57.26,1509.7,47.226,1509.48,46.573,99
3,"Javier Rojo Gómez, Hgo.                                                                                                                               ","La Peña, Hgo.                                     ",Aguas del Valle de México,Hidalgo,1977.84,43.317,1976.84,39.99,1971.65,38.62,97
2,"Sierra de Guadalupe, Méx.                                                                                                                             ","Guadalupe,Méx.                                    ",Aguas del Valle de México,México,2306.82,64.08,2305.2,56.91,2302.57,46.335,81
1,"Madín, Méx.                                                                                                                                           ","Madín, Méx.                                       ",Aguas del Valle de México,México,2346.04,17.964,2336.29,9.37,2336.4,16.104,172
