#,Nombre de presa,Nombre común,Organismo de cuenca,Entidad federativa,NAME Elevación (msnm),NAME Almacenamiento (hm³),NAMO Elevación (msnm),NAMO Almacenamiento (hm³),Elevación Actual (msnm),Almacenamiento Actual (hm³),% de llenado actual
121,"Josefa Ortiz de Domínguez, Sin.","El Sabino, Sin.",Pacífico Norte,Sinaloa,112.65,685.11,109.5,519.28,95.69,78.091,15
93,"Achimec, Jal.","Vaqueros, Jal.",Lerma-Santiago-Pacífico,Jalisco,1844.27,12.212,1841.5,7.364,1834.97,1.073,15
17,"Internacional La Amistad, Coah.","La Amistad, Coah.",Río Bravo,Coahuila de Zaragoza,349.03,2707.437,340.46,1769.66,320.395,241.549,14
183,"De Gonzalo, Mich.","De Gonzalo, Mich.",Lerma-Santiago-Pacífico,Michoacán,1534.9,10,1533.88,8.837,1532.25,1.164,13
142,"Miguel Hidalgo, Sin.","El Mahoné, Sin.",Pacífico Norte,Sinaloa,148,4171.273,142.36,3312.89,110.62,416.42,13
201,"Las Vírgenes, Chih.","Francisco I. Madero, Chih.",Río Bravo,Chihuahua,1242.56,477.622,1239.3,333.32,1224.09,38.813,12
118,"Juan Guerrero Alcocer, Sin.","Vinoramas, Sin.",Pacífico Norte,Sinaloa,176.28,102,168.5,54.684,151.99,6.717,12
194,"El Palote, Gto.","El Palote, Gto.",Lerma-Santiago-Pacífico,Guanajuato,1838.6,17.161,1836.15,9.643,1831.92,1.044,11
120,"José López Portillo, Sin.","Comedero, Sin.",Pacífico Norte,Sinaloa,286.95,3966.17,272.16,2580.19,220.58,274.915,11
87,"El Tintero, Chih.","El Tintero, Chih.",Río Bravo,Chihuahua,1709.03,216.703,1703,125.075,1685.75,12.289,10
128,"Lázaro Cárdenas, Son.","La Angostura, Son.",Noroeste,Sonora,840.15,1116.46,830.7,703.38,804.63,65.688,9
113,"Ignacio R. Alatorre, Son.","Punta de Agua, Son.",Noroeste,Sonora,102.71,29.69,100,16.16,93.91,1.327,8
25,"Copándaro, Mich.","Copándaro de Dolores, Mich.",Lerma-Santiago-Pacífico,Michoacán,1989.209,9.717,1987.659,2.752,1995.36,0.211,8
147,"Peñuelitas, Gto.","Peñuelitas, Gto.",Lerma-Santiago-Pacífico,Guanajuato,1907.29,30.169,1904.7,17.46,1898.64,1.17,7
99,"Adolfo López Mateos, Sin.","El Humaya o El Varejonal, Sin.",Pacífico Norte,Sinaloa,183.48,4034.52,176,3086.61,132.27,219.957,7
34,"Las Lajas, Chih.","Las Lajas, Chih.",Río Bravo,Chihuahua,1561.62,106.547,1558.7,83.266,1540.57,5.915,7
18,"Internacional Falcón, Tamps.","Falcón, Tamps.",Río Bravo,Tamaulipas,93.482,1607.962,91.81,1351.63,77.96,94.33,7
144,"Ing. Rodolfo Félix Valdés, Son.","El Molinito, Son.",Noroeste,Sonora,293.4,222.47,289.36,121.202,276.39,5.4,4
14,"Cuauhtémoc, Son.","Santa Teresa, Son.",Noroeste,Sonora,600.25,66.33,597,41.47,585.44,1.466,4
134,"Luis Donaldo Colosio, Sin.","Huites, Sin.",Pacífico Norte,Sinaloa,290,4567.08,274,3202.16,186.38,97.714,3
106,"Adolfo Ruiz Cortines, Son.","Mocúzari, Son.",Noroeste,Sonora,145.47,1822.141,138.46,1200,103.94,37.415,3
36,"La Llave, Qro.","Divino Redentor, Qro.",Golfo Norte,Querétaro,1891.1,14.414,1890,9.312,1887.64,0.299,3
177,"La Venta, Qro.","La Venta, Qro.",Golfo Norte,Querétaro,1907.68,3.777,1906.68,2.479,1904,0,0
107,"Abelardo Rodríguez Luján, Son.","Hermosillo, Son.",Noroeste,Sonora,228.4,284.47,226.98,219.52,214,0,0
