#,Nombre de presa,Nombre común,Organismo de cuenca,Entidad federativa,NAME Elevación (msnm),NAME Almacenamiento (hm³),NAMO Elevación (msnm),NAMO Almacenamiento (hm³),Elevación Actual (msnm),Almacenamiento Actual (hm³),% de llenado actual
26,"Jocoque, Ags.","Derecha Jocoque, Ags.","Lerma-Santiago-Pacífico","Aguascalientes","1943.400","11.400","1942.450","10.975","1940.480","9.624",88
25,"Jaripo, Mich.","Jaripo, Mich.","Lerma-Santiago-Pacífico","Michoacán","1580.420","9.265","1578.910","6.028","1578.370","5.026",83
24,"Valentín Gama, S.L.P.","Ojo Caliente, S.L.P.","Cuencas Centrales del Norte","San Luis Potosí","1788.100","22.400","1783.800","9.510","1780.940","4.109",43
23,"Ignacio R. Alatorre, Son.","Punta de Agua, Son.","Noroeste","Sonora","102.710","29.690","100.000","16.160","93.660","1.088",7
22,"Infiernillo, Mich.","Infiernillo, Mich.","Balsas","Guerrero","183.200","15194.800","169.000","9367.770","156.250","5515.681",59
21,"San Ildefonso, Qro.","El Tepozán, Qro.","Golfo Norte","Querétaro","2242.500","58.026","2239.000","47.812","2226.250","19.039",40
20,"Ignacio Allende, Gto.","La Begoña, Gto.","Lerma-Santiago-Pacífico","Guanajuato","1833.330","241.410","1830.750","170.790","1824.910","60.763",36
19,"Hurtado, Jal.","Valencia, Jal.","Lerma-Santiago-Pacífico","Jalisco","1462.660","22.624","1462.660","22.624","1460.220","10.068",45
18,"Huapango, Méx.","Huapango, Méx.","Aguas del Valle de México","México","2512.800","126.500","2512.650","121.300","2509.860","27.488",23
17,"Presidente Guadalupe Victoria, Dgo.","El Tunal, Dgo.","Pacífico Norte","Durango","1934.610","94.617","1931.000","78.060","1926.640","60.241",77
16,"Guaracha, Mich.","San Antonio, Mich.","Lerma-Santiago-Pacífico","Michoacán","1580.110","29.790","1580.010","28.677","1577.820","7.735",27
15,"La Golondrina, Gto.","La Golondrina,Gto.","Lerma-Santiago-Pacífico","Guanajuato","1837.120","5.970","1835.200","4.670","1831.940","2.886",62
14,"Gustavo Díaz Ordaz, Sin.","Bacurato, Sin.","Pacífico Norte","Sinaloa","252.500","2687.074","237.060","1618.751","198.700","227.904",14
13,"Guadalupe, Méx.","Guadalupe,Méx.","Aguas del Valle de México","México","2306.820","64.080","2305.200","56.910","2301.420","42.079",74
12,"Ing. Guillermo Blake Aguilar, Sin.","El Sabinal, Sin.","Pacífico Norte","Sinaloa","196.610","469.200","188.450","294.578","167.600","59.526",20
11,"Aristeo Mercado, Mich.","Wilson ,Mich.","Lerma-Santiago-Pacífico","Michoacán","1993.800","28.305","1993.500","25.344","1990.720","5.201",21
10,"Abelardo L. Rodríguez, B.C.","Tijuana, B.C.","Península de Baja California","Baja California","125.000","121.392","115.850","76.900","106.360","39.630",52
9,"Adolfo López Mateos, Sin.","El Humaya o El Varejonal, Sin.","Pacífico Norte","Sinaloa","183.480","4034.520","176.000","3086.610","127.190","132.449",4
8,"Abraham González, Chih.","Guadalupe, Chih.","Noroeste","Chihuahua","2051.300","102.891","2047.800","79.354","2032.660","12.743",16
7,"Agostitlán, Mich.","Mata de Pinos, Mich.","Balsas","Michoacán","2377.840","18.754","2376.600","15.675","2372.490","7.595",48
6,"Aguamilpa Solidaridad, Nay.","Aguamilpa, Nay.","Lerma-Santiago-Pacífico","Nayarit","232.000","6950.000","222.000","5785.160","207.700","4313.130",75
5,"Agua Caliente, Son.","Dique 10","Noroeste","Sonora","79.600","41.160","79.100","37.580","75.410","16.507",44
4,"Andrés Figueroa, Gro.","Las Garzas, Gro.","Balsas","Guerrero","382.610","133.029","377.000","102.500","359.430","40.830",40
3,"Achimec, Jal.","Vaqueros, Jal.","Lerma-Santiago-Pacífico","Jalisco","1844.270","12.212","1841.500","7.364","1834.440","0.781",11
2,"Abelardo L. Rodríguez, Ags.","Abelardo L. Rodríguez, Ags.","Lerma-Santiago-Pacífico","Aguascalientes","1890.000","18.816","1888.880","15.997","1881.940","4.468",28
1,"Copándaro, Mich.","Copándaro de Dolores, Mich.","Lerma-Santiago-Pacífico","Michoacán","1989.209","9.717","1987.659","2.752","1995.360","0.211",8[object Object]
